threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,signal_over_background,signal_over_sqrt_background,asimov_significance,background_neff
0.009354717964348098,184788.0,301558.0,0.999513192483692,0.7691923121070285,0.6127776414487429,336.50253313761294,10.379420760819682,301558.0
0.009474281271983603,184787.0,300982.0,0.9995077835112886,0.7677230930122817,0.6139470134426643,336.82254492986306,10.396509567448122,300982.0
0.009595090164383308,184782.0,300410.0,0.9994807386492714,0.7662640768279152,0.615099364202257,337.13393587122226,10.41334170948419,300410.0
0.009714396553876944,184776.0,299839.0,0.9994482848148509,0.7648076113711436,0.6162507212203883,337.4438371999383,10.430151587181278,299839.0
0.009832312803821429,184773.0,299265.0,0.9994320578976406,0.7633434937315869,0.6174226855796702,337.7618123509708,10.447254522589395,299265.0
0.009956331522197152,184771.0,298690.0,0.9994212399528337,0.7618768253644352,0.618604573303425,338.08310459685373,10.464494234151932,298690.0
0.010082489564431989,184769.0,298115.0,0.9994104220080269,0.7604101569972834,0.6197910202438657,338.40532947848027,10.481792305929224,298115.0
0.010202990531875202,184768.0,297539.0,0.9994050130356235,0.7589409379025367,0.6209875007982147,338.73089399622904,10.49922844602493,297539.0
0.010324926641258243,184767.0,296963.0,0.99939960406322,0.75747171880779,0.6221886228250657,339.0574070471237,10.516723901046207,296963.0
0.0104565384373319,184764.0,296389.0,0.9993833771460098,0.7560076011682333,0.6233834589002966,339.3800545115378,10.534119464013752,296389.0
0.010591533632993182,184761.0,295816.0,0.9993671502287995,0.7545460342562716,0.6245808205100468,339.7030717821915,10.551543536960331,295816.0
0.010719314370549368,184757.0,295243.0,0.9993455143391858,0.75308446734431,0.6257794426963552,340.0251939110549,10.56897765001101,295243.0
0.010862225839829358,184754.0,294669.0,0.9993292874219756,0.7516203497047533,0.6269882478306167,340.3506820026923,10.586551539628978,294669.0
0.010994567468902046,184750.0,294096.0,0.9993076515323619,0.7501587827927917,0.6281962352429139,340.6747047567934,10.604105121128859,294096.0
0.011130681475366553,184749.0,293520.0,0.9993022425599585,0.7486895636980448,0.6294255928045789,341.00696304482284,10.62196074496691,293520.0
0.011257538125906503,184744.0,292948.0,0.9992751976979414,0.7472305475136782,0.6306375192866993,341.3304818839096,10.639554581396176,292948.0
